2015-09-23 11:16:24.573 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/CHF], using default - 1
2015-09-23 11:16:24.574 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/CHF], using default - 1
2015-09-23 11:16:24.574 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [CHE.IDX/CHF], using default - 1
2015-09-23 11:16:24.575 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [CHE.IDX/CHF], using default - 1
2015-09-23 11:16:24.576 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [AUD/NZD], using default - 1
2015-09-23 11:16:24.576 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [AUD/NZD], using default - 1
2015-09-23 11:16:24.577 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUS.IDX/EUR], using default - 1
2015-09-23 11:16:24.577 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUS.IDX/EUR], using default - 1
2015-09-23 11:16:24.578 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/SGD], using default - 1
2015-09-23 11:16:24.579 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/SGD], using default - 1
2015-09-23 11:16:24.579 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USA30.IDX/USD], using default - 1
2015-09-23 11:16:24.580 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USA30.IDX/USD], using default - 1
2015-09-23 11:16:24.581 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [XAU/USD], using default - 1
2015-09-23 11:16:24.581 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [XAU/USD], using default - 1
2015-09-23 11:16:24.582 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/CHF], using default - 1
2015-09-23 11:16:24.583 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/CHF], using default - 1
2015-09-23 11:16:24.583 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [AUD/USD], using default - 1
2015-09-23 11:16:24.584 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [AUD/USD], using default - 1
2015-09-23 11:16:24.585 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [NZD/JPY], using default - 1
2015-09-23 11:16:24.585 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [NZD/JPY], using default - 1
2015-09-23 11:16:24.586 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/MXN], using default - 1
2015-09-23 11:16:24.586 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/MXN], using default - 1
